Preparing output file
QRST_T-,LED_0,90047578.524304
QRST_T-,LED_1,90119025.189291
QRST_T-,LED_COM_TOP,76343476.542034
QRST_T-,CHASSIS,5446040.4421883
QRST_T-,QRST_T+,27.02033173548
QRST_T-,AGND_TOP,17.161830282978
QBIAS_0,parallel,94236029.945421
QRST_T+,parallel,3110275.2558848
QRST_T+,LED_2,83735791.305748
QRST_T+,LED_0,89756136.98589
QRST_T+,LED_1,89866365.583756
QRST_T+,LED_COM_TOP,76392330.725829
QRST_T+,CHASSIS,5387096.6698714
QRST_T+,AGND_TOP,17.19422293314
LED_2,parallel,89324211.408746
LED_2,LED_COM_TOP,9.9e+37
LED_0,parallel,92859403.849642
LED_0,LED_COM_TOP,9.9e+37
LED_1,parallel,92722012.572788
LED_1,LED_COM_TOP,9.9e+37
LED_COM_TOP,parallel,73549365.690151
AGND_TOP,parallel,3029523.5453158
AGND_TOP,CHASSIS,4597781.7057938
CHASSIS,parallel,95282048.170183

All done!
